"%IDData";"%IDUnidade";"%IDMunicipio";"%IDExame";"Qtde. Vendas";"Vlr. Vendas";"Vlr. Unit. Vendas"
01/01/2019;"54";"3106200";"1061";1;7.42;7.42
01/01/2019;"54";"3144805";"1061";1;8;8
01/01/2019;"53";"3157807";"1061";2;10.8;5.4
01/01/2019;"54";"3106200";"1061";5;15.1;3.02
01/01/2019;"54";"3144805";"1061";15;58.5;3.9
01/01/2019;"50";"3106200";"1061";38;187.16;4.93
01/01/2019;"54";"3106200";"1063";3;27;9
01/01/2019;"51";"3106200";"1063";4;31.28;7.82
01/01/2019;"50";"3106200";"1063";6;51.84;8.64
01/01/2019;"56";"3106200";"1064";1;16.29;16.29
01/01/2019;"51";"3106200";"1064";2;16.3;8.15
01/01/2019;"50";"3106200";"1064";2;21.28;10.64
01/01/2019;"56";"3106200";"1064";2;36.42;18.21
01/01/2019;"54";"3106200";"1064";4;49.72;12.43
01/01/2019;"58";"3106705";"1064";9;130.23;14.47
01/01/2019;"58";"3106200";"1064";11;64.35;5.85
01/01/2019;"58";"3106200";"1065";1;41.12;41.12
01/01/2019;"58";"3106200";"1067";4;23.4;5.85
01/01/2019;"58";"3106200";"1068";8;46.8;5.85
01/01/2019;"52";"3106200";"1072";1;31.04;31.04
01/01/2019;"59";"3106200";"1072";1;124.53;124.53
01/01/2019;"51";"3106200";"1072";2;99.96;49.98
01/01/2019;"51";"3106200";"1073";1;25.19;25.19
01/01/2019;"54";"3144805";"1073";1;36;36
01/01/2019;"50";"3106200";"1073";1;54.7;54.7
01/01/2019;"54";"3106200";"1073";2;68;34
01/01/2019;"56";"3170107";"1073";2;83.2;41.6
01/01/2019;"52";"3106200";"1073";2;99.68;49.84
01/01/2019;"59";"3106200";"1073";2;125.48;62.74
01/01/2019;"50";"3106200";"1073";4;136.08;34.02
01/01/2019;"51";"3106200";"1074";1;25.19;25.19
01/01/2019;"50";"3106200";"1074";1;40;40
01/01/2019;"53";"3106200";"1074";2;59.8;29.9
01/01/2019;"54";"3144805";"1075";1;39;39
01/01/2019;"58";"3106705";"1075";1;50.41;50.41
01/01/2019;"51";"3106200";"1075";1;63.45;63.45
01/01/2019;"52";"3106200";"1075";1;63.45;63.45
01/01/2019;"51";"3106200";"1075";2;50.94;25.47
01/01/2019;"50";"3106200";"1075";3;102.06;34.02
01/01/2019;"51";"3106200";"1076";1;35.57;35.57
01/01/2019;"50";"3106200";"1076";1;88.62;88.62
01/01/2019;"59";"3106200";"1076";1;88.62;88.62
01/01/2019;"52";"3106200";"1076";2;62.08;31.04
01/01/2019;"50";"3106200";"1077";1;41.58;41.58
01/01/2019;"51";"3106200";"1077";1;49.86;49.86
01/01/2019;"54";"3106200";"1077";1;68;68
01/01/2019;"59";"3106200";"1078";1;80.68;80.68
01/01/2019;"58";"3106705";"1079";1;10.2;10.2
01/01/2019;"51";"3106705";"1079";1;12.74;12.74
01/01/2019;"54";"3106200";"1079";1;17.36;17.36
01/01/2019;"59";"3106200";"1079";1;17.36;17.36
01/01/2019;"56";"3170107";"1079";1;17.36;17.36
01/01/2019;"54";"3106200";"1079";2;23.66;11.83
01/01/2019;"57";"3106200";"1079";3;45.93;15.31
01/01/2019;"58";"3106200";"1079";7;40.95;5.85
01/01/2019;"51";"3106200";"1079";7;54.11;7.73
01/01/2019;"54";"3106200";"1083";1;10.65;10.65
01/01/2019;"58";"3106200";"1083";2;11.7;5.85
01/01/2019;"58";"3106705";"1083";2;26.22;13.11
01/01/2019;"51";"3106200";"1083";6;46.68;7.78
01/01/2019;"55";"3106200";"1084";1;9;9
01/01/2019;"58";"3106200";"1084";2;11.7;5.85
01/01/2019;"58";"3106705";"1084";2;20.4;10.2
01/01/2019;"54";"3106200";"1084";2;21.3;10.65
01/01/2019;"51";"3106200";"1084";8;62.96;7.87
01/01/2019;"51";"3106200";"1087";2;15.52;7.76
01/01/2019;"58";"3106200";"1088";1;9.54;9.54
01/01/2019;"51";"3106705";"1088";1;12.74;12.74
01/01/2019;"55";"3170107";"1088";1;20.98;20.98
01/01/2019;"54";"3144805";"1088";2;19.8;9.9
01/01/2019;"56";"3170107";"1088";2;20;10
01/01/2019;"57";"3106200";"1088";2;28.4;14.2
01/01/2019;"55";"3106200";"1088";3;27;9
01/01/2019;"54";"3106200";"1088";3;49.5;16.5
01/01/2019;"50";"3106200";"1088";4;36.64;9.16
01/01/2019;"58";"3106200";"1088";7;37.1;5.3
01/01/2019;"54";"3106200";"1088";12;120;10
01/01/2019;"51";"3106200";"1088";14;108.22;7.73
01/01/2019;"58";"3106705";"1088";19;147.44;7.76
01/01/2019;"54";"3106200";"1089";1;8.52;8.52
01/01/2019;"54";"3170107";"1090";2;73.6;36.8
01/01/2019;"51";"3106200";"1091";2;34.38;17.19
01/01/2019;"58";"3106705";"1098";1;13.11;13.11
01/01/2019;"51";"3106200";"1106";1;7.75;7.75
01/01/2019;"58";"3106705";"1107";1;29.23;29.23
01/01/2019;"58";"3106200";"1107";3;110.4;36.8
01/01/2019;"58";"3106705";"1108";1;29.23;29.23
01/01/2019;"57";"3106200";"1108";1;32.45;32.45
01/01/2019;"58";"3106200";"1108";3;23.1;7.7
01/01/2019;"54";"3106200";"1111";1;11.26;11.26
01/01/2019;"58";"3106705";"1111";2;21.12;10.56
01/01/2019;"51";"3106200";"1111";7;54.74;7.82
01/01/2019;"58";"3106200";"1114";1;10.7;10.7
01/01/2019;"56";"3106200";"1114";1;36.8;36.8
01/01/2019;"50";"3106200";"1114";3;66.3;22.1
01/01/2019;"51";"3106200";"1114";4;39.8;9.95
01/01/2019;"55";"3106200";"1114";4;56;14
01/01/2019;"54";"3106200";"1114";7;154;22
01/01/2019;"58";"3106705";"1114";15;148.65;9.91
01/01/2019;"51";"3106200";"1116";1;7.75;7.75
01/01/2019;"55";"3106200";"1116";1;9;9
01/01/2019;"58";"3106200";"1116";1;16.39;16.39
01/01/2019;"51";"3106200";"1119";2;13.36;6.68
01/01/2019;"51";"3106200";"1120";3;25.08;8.36
01/01/2019;"58";"3106200";"1121";1;5.85;5.85
01/01/2019;"55";"3106200";"1121";1;9;9
01/01/2019;"58";"3106200";"1121";1;9.54;9.54
01/01/2019;"50";"3106200";"1121";2;16.2;8.1
01/01/2019;"51";"3106200";"1121";3;23.28;7.76
01/01/2019;"54";"3106200";"1121";5;56.3;11.26
01/01/2019;"58";"3106705";"1121";16;168.96;10.56
01/01/2019;"51";"3106200";"1126";1;7.83;7.83
01/01/2019;"50";"3106200";"1132";1;34.46;34.46
01/01/2019;"51";"3106200";"1133";1;7.96;7.96
01/01/2019;"51";"3106705";"1133";1;25.13;25.13
01/01/2019;"54";"3106200";"1134";2;17.04;8.52
01/01/2019;"51";"3106200";"1134";3;23.55;7.85
01/01/2019;"55";"3106200";"1139";1;9;9
01/01/2019;"51";"3106200";"1139";2;15.66;7.83
01/01/2019;"53";"3157807";"1142";2;99.54;49.77
01/01/2019;"58";"3106705";"1143";1;16.5;16.5
01/01/2019;"51";"3106200";"1143";3;27.15;9.05
01/01/2019;"54";"3106200";"1145";1;11.26;11.26
01/01/2019;"58";"3106705";"1145";1;16.5;16.5
01/01/2019;"51";"3106200";"1145";2;15.76;7.88
01/01/2019;"51";"3106200";"1146";1;8.24;8.24
01/01/2019;"58";"3106200";"1147";1;9.92;9.92
01/01/2019;"51";"3106705";"1147";1;12.74;12.74
01/01/2019;"58";"3106200";"1147";2;11.7;5.85
01/01/2019;"50";"3106200";"1147";2;25.96;12.98
01/01/2019;"55";"3106200";"1147";4;36;9
01/01/2019;"54";"3106200";"1147";8;68.16;8.52
01/01/2019;"51";"3106200";"1147";11;87.23;7.93
01/01/2019;"58";"3106705";"1147";15;148.65;9.91
01/01/2019;"51";"3106200";"1148";1;7.49;7.49
01/01/2019;"51";"3106200";"1149";1;8.07;8.07
01/01/2019;"53";"3106200";"1159";2;102.44;51.22
01/01/2019;"51";"3106200";"1161";1;7.88;7.88
01/01/2019;"55";"3106200";"1162";1;9;9
01/01/2019;"52";"3106200";"1165";1;9.2;9.2
01/01/2019;"58";"3106705";"1165";1;9.91;9.91
01/01/2019;"54";"3106200";"1165";1;17.08;17.08
01/01/2019;"58";"3106200";"1165";2;12.58;6.29
01/01/2019;"51";"3106200";"1165";3;23.28;7.76
01/01/2019;"52";"3106200";"1166";1;8.2;8.2
01/01/2019;"55";"3106200";"1166";1;9;9
01/01/2019;"58";"3106705";"1166";1;13.11;13.11
01/01/2019;"58";"3106200";"1166";3;17.55;5.85
01/01/2019;"51";"3106200";"1166";3;23.52;7.84
01/01/2019;"52";"3106200";"1167";1;8.2;8.2
01/01/2019;"55";"3106200";"1167";1;9;9
01/01/2019;"58";"3106705";"1167";1;13.11;13.11
01/01/2019;"58";"3106200";"1167";3;17.55;5.85
01/01/2019;"51";"3106200";"1167";3;23.79;7.93
01/01/2019;"52";"3106200";"1168";1;8.2;8.2
01/01/2019;"55";"3106200";"1168";1;9;9
01/01/2019;"58";"3106705";"1168";1;13.11;13.11
01/01/2019;"57";"3106200";"1168";1;14.2;14.2
01/01/2019;"58";"3106200";"1168";4;23.4;5.85
01/01/2019;"51";"3106200";"1168";4;31.4;7.85
01/01/2019;"55";"3106200";"1169";2;18;9
01/01/2019;"54";"3106200";"1169";2;22.52;11.26
01/01/2019;"51";"3106200";"1169";4;31.92;7.98
01/01/2019;"55";"3106200";"1170";1;9;9
01/01/2019;"58";"3106200";"1170";1;16.5;16.5
01/01/2019;"56";"3170107";"1170";1;16.5;16.5
01/01/2019;"50";"3106200";"1170";2;16.2;8.1
01/01/2019;"51";"3106200";"1170";4;31.32;7.83
01/01/2019;"54";"3106200";"1170";5;42.6;8.52
01/01/2019;"58";"3106705";"1170";14;138.74;9.91
01/01/2019;"51";"3106200";"1171";2;28.18;14.09
01/01/2019;"54";"3106200";"1174";1;11.26;11.26
01/01/2019;"51";"3106200";"1174";3;23.7;7.9
01/01/2019;"54";"3106200";"1175";1;19.08;19.08
01/01/2019;"58";"3106705";"1175";1;21.64;21.64
01/01/2019;"51";"3106200";"1183";1;8.33;8.33
01/01/2019;"58";"3106200";"1184";1;7;7
01/01/2019;"58";"3106705";"1184";1;16.5;16.5
01/01/2019;"51";"3106200";"1184";4;32.12;8.03
01/01/2019;"55";"3106200";"1185";1;9;9
01/01/2019;"50";"3106200";"1185";2;16.2;8.1
01/01/2019;"51";"3106200";"1185";5;39.95;7.99
01/01/2019;"54";"3106200";"1185";6;67.56;11.26
01/01/2019;"58";"3106705";"1185";16;158.56;9.91
01/01/2019;"54";"3106200";"1191";3;169.35;56.45
01/01/2019;"59";"3106200";"1199";1;336.1;336.1
01/01/2019;"53";"3118601";"1203";1;1.5;1.5
01/01/2019;"54";"3144805";"1203";1;3.57;3.57
01/01/2019;"51";"3106200";"1203";1;3.84;3.84
01/01/2019;"57";"3106200";"1203";2;7;3.5
01/01/2019;"53";"3106200";"1203";3;16.77;5.59
01/01/2019;"59";"3106200";"1203";3;16.77;5.59
01/01/2019;"51";"3106705";"1203";3;16.77;5.59
01/01/2019;"59";"3106200";"1203";4;15.12;3.78
01/01/2019;"54";"3106200";"1203";4;22.36;5.59
01/01/2019;"51";"3106200";"1203";5;11.95;2.39
01/01/2019;"51";"3106200";"1203";8;35.2;4.4
01/01/2019;"58";"3106705";"1203";8;44.72;5.59
01/01/2019;"56";"3106200";"1203";14;56.98;4.07
01/01/2019;"54";"3144805";"1203";15;54;3.6
01/01/2019;"53";"3106705";"1203";18;19.8;1.1
01/01/2019;"53";"3106200";"1203";43;125.99;2.93
01/01/2019;"59";"3106200";"1203";71;142.71;2.01
01/01/2019;"52";"3106200";"1203";75;225;3
01/01/2019;"54";"3144805";"1203";127;252.73;1.99
01/01/2019;"50";"3106200";"1203";254;686.2;2.7
01/01/2019;"52";"3106200";"1203";418;2336.62;5.59
01/01/2019;"54";"3170107";"1204";2;69.26;34.63
01/01/2019;"51";"3106705";"1205";1;11.47;11.47
01/01/2019;"50";"3106200";"1205";1;18.47;18.47
01/01/2019;"52";"3106200";"1205";2;16.76;8.38
01/01/2019;"50";"3106200";"1205";2;24.16;12.08
01/01/2019;"55";"3106200";"1205";2;36.94;18.47
01/01/2019;"58";"3106705";"1205";4;58.68;14.67
01/01/2019;"54";"3106200";"1205";9;113.31;12.59
01/01/2019;"51";"3106200";"1205";11;33.88;3.08
01/01/2019;"58";"3106200";"1205";20;80;4
01/01/2019;"50";"3106200";"1205";165;1357.95;8.23
01/01/2019;"58";"3106200";"1207";1;7.59;7.59
01/01/2019;"51";"3106705";"1207";1;8.92;8.92
01/01/2019;"54";"3106200";"1207";1;13.97;13.97
01/01/2019;"50";"3106200";"1207";1;14.2;14.2
01/01/2019;"56";"3170107";"1207";1;14.2;14.2
01/01/2019;"58";"3106200";"1207";2;5.26;2.63
01/01/2019;"53";"3106200";"1207";2;19.04;9.52
01/01/2019;"54";"3106200";"1207";2;20.24;10.12
01/01/2019;"58";"3170107";"1207";2;28.4;14.2
01/01/2019;"55";"3170107";"1207";3;26.91;8.97
01/01/2019;"52";"3106200";"1207";3;28.71;9.57
01/01/2019;"51";"3106200";"1207";4;17.6;4.4
01/01/2019;"58";"3106705";"1207";5;21.15;4.23
01/01/2019;"59";"3106200";"1207";5;28;5.6
01/01/2019;"52";"3106200";"1207";5;40;8
01/01/2019;"56";"3106200";"1207";5;46.1;9.22
01/01/2019;"53";"3106200";"1207";6;56.22;9.37
01/01/2019;"54";"3144805";"1207";36;342.72;9.52
01/01/2019;"51";"3106200";"1209";1;8;8
01/01/2019;"52";"3106200";"1209";2;17.6;8.8
01/01/2019;"55";"3106200";"1209";11;42.9;3.9
01/01/2019;"54";"3170107";"1209";11;106.92;9.72
01/01/2019;"58";"3106705";"1209";24;108.24;4.51
01/01/2019;"50";"3106200";"1209";30;123;4.1
01/01/2019;"51";"3106200";"1209";57;189.24;3.32
01/01/2019;"50";"3106200";"1211";1;56.28;56.28
01/01/2019;"53";"3118601";"1212";1;4.7;4.7
01/01/2019;"51";"3106200";"1212";1;14.57;14.57
01/01/2019;"54";"3106200";"1212";3;15.81;5.27
01/01/2019;"58";"3106200";"1212";3;36.24;12.08
01/01/2019;"59";"3106200";"1212";3;43.71;14.57
01/01/2019;"51";"3106200";"1212";4;33.64;8.41
01/01/2019;"57";"3106200";"1212";4;40;10
01/01/2019;"50";"3106200";"1212";5;45.85;9.17
01/01/2019;"51";"3106200";"1212";6;25.2;4.2
01/01/2019;"59";"3106200";"1212";6;51.84;8.64
01/01/2019;"56";"3106200";"1212";8;116.56;14.57
01/01/2019;"56";"3106200";"1212";10;145.7;14.57
01/01/2019;"58";"3106200";"1212";12;40.56;3.38
01/01/2019;"53";"3106705";"1212";19;58.9;3.1
01/01/2019;"52";"3106200";"1212";23;149.5;6.5
01/01/2019;"56";"3106200";"1212";26;88.4;3.4
01/01/2019;"58";"3170107";"1212";41;370.23;9.03
01/01/2019;"54";"3144805";"1212";42;252;6
01/01/2019;"54";"3106200";"1212";46;264.96;5.76
01/01/2019;"55";"3106200";"1212";51;244.8;4.8
01/01/2019;"53";"3106200";"1212";55;284.9;5.18
01/01/2019;"58";"3106200";"1212";57;443.46;7.78
01/01/2019;"52";"3106200";"1212";71;426;6
01/01/2019;"51";"3106705";"1212";75;411.75;5.49
01/01/2019;"54";"3106200";"1212";128;550.4;4.3
01/01/2019;"54";"3144805";"1212";131;657.62;5.02
01/01/2019;"59";"3106200";"1212";401;1283.2;3.2
01/01/2019;"50";"3106200";"1212";470;4184.08;8.9
01/01/2019;"52";"3106200";"1212";509;2137.8;4.2
01/01/2019;"58";"3106705";"1212";549;1679.94;3.06
01/01/2019;"54";"3144805";"1212";722;2238.2;3.1
01/01/2019;"50";"3106200";"1212";2379;8564.4;3.6
01/01/2019;"51";"3106200";"1213";5;775;155
01/01/2019;"53";"3106200";"1217";8;529.68;66.21
01/01/2019;"50";"3106200";"1217";14;498.96;35.64
01/01/2019;"55";"3170107";"1217";14;785.82;56.13
01/01/2019;"52";"3106200";"1235";1;113.47;113.47
01/01/2019;"53";"3106200";"1235";1;113.47;113.47
01/01/2019;"58";"3106705";"1235";1;113.47;113.47
01/01/2019;"50";"3106200";"1235";2;163.12;81.56
01/01/2019;"53";"3106200";"1235";4;236;59
01/01/2019;"55";"3106200";"1236";1;52;52
01/01/2019;"51";"3106200";"1236";1;53.31;53.31
01/01/2019;"54";"3106200";"1236";1;71.36;71.36
01/01/2019;"51";"3106200";"1236";3;108;36
01/01/2019;"55";"3170107";"1236";3;201.12;67.04
01/01/2019;"52";"3106200";"1236";5;345;69
01/01/2019;"50";"3106200";"1236";12;746.88;62.24
01/01/2019;"56";"3170107";"1236";25;2106.5;84.26
01/01/2019;"50";"3106200";"1236";195;7546.5;38.7
01/01/2019;"54";"3106200";"1236";264;13200;50
01/01/2019;"52";"3106200";"1238";1;208;208
01/01/2019;"54";"3106200";"1238";2;440;220
01/01/2019;"50";"3106200";"1238";5;900;180
01/01/2019;"58";"3170107";"1242";1;40.75;40.75
01/01/2019;"54";"3106705";"1242";15;611.25;40.75
01/01/2019;"56";"3106200";"1245";1;8.37;8.37
01/01/2019;"58";"3106705";"1245";3;26.46;8.82
01/01/2019;"54";"3106200";"1245";3;33.33;11.11
01/01/2019;"55";"3106200";"1245";4;15.2;3.8
01/01/2019;"50";"3106200";"1245";6;45;7.5
01/01/2019;"54";"3170107";"1245";28;311.08;11.11
01/01/2019;"51";"3106200";"1254";1;4.06;4.06
01/01/2019;"50";"3106200";"1254";1;7.3;7.3
01/01/2019;"52";"3106200";"1254";1;8;8
01/01/2019;"53";"3106200";"1254";1;8.58;8.58
01/01/2019;"56";"3106200";"1254";1;9.24;9.24
01/01/2019;"54";"3106200";"1254";1;9.76;9.76
01/01/2019;"54";"3106200";"1254";1;14.08;14.08
01/01/2019;"50";"3106200";"1254";1;14.31;14.31
01/01/2019;"59";"3106200";"1254";2;13.6;6.8
01/01/2019;"55";"3170107";"1254";2;19.86;9.93
01/01/2019;"52";"3106200";"1254";3;25.53;8.51
01/01/2019;"54";"3144805";"1254";9;77.22;8.58
01/01/2019;"51";"3106200";"1255";4;215.04;53.76
01/01/2019;"52";"3106200";"1256";1;4.79;4.79
01/01/2019;"52";"3106200";"1256";1;8.83;8.83
01/01/2019;"54";"3144805";"1256";2;11.92;5.96
01/01/2019;"53";"3118601";"1257";1;4.3;4.3
01/01/2019;"56";"3106200";"1257";1;9;9
01/01/2019;"59";"3106200";"1257";1;10.5;10.5
01/01/2019;"58";"3106200";"1257";1;15.87;15.87
01/01/2019;"59";"3106200";"1257";1;19.15;19.15
01/01/2019;"53";"3106705";"1257";4;18.8;4.7
01/01/2019;"56";"3106200";"1257";5;15.25;3.05
01/01/2019;"54";"3144805";"1257";5;19.5;3.9
01/01/2019;"52";"3106200";"1257";5;30.25;6.05
01/01/2019;"51";"3106200";"1257";5;40.7;8.14
01/01/2019;"56";"3106200";"1257";5;78.25;15.65
01/01/2019;"58";"3106200";"1257";7;15.68;2.24
01/01/2019;"54";"3144805";"1257";7;46.62;6.66
01/01/2019;"56";"3106200";"1257";7;134.05;19.15
01/01/2019;"54";"3106200";"1257";12;60;5
01/01/2019;"54";"3144805";"1257";12;67.2;5.6
01/01/2019;"58";"3170107";"1257";14;130.9;9.35
01/01/2019;"50";"3106200";"1257";15;179.55;11.97
01/01/2019;"54";"3106200";"1257";16;269.6;16.85
01/01/2019;"50";"3106200";"1257";17;124.61;7.33
01/01/2019;"58";"3106200";"1257";20;204.6;10.23
01/01/2019;"53";"3106200";"1257";22;182.6;8.3
01/01/2019;"55";"3106200";"1257";25;150;6
01/01/2019;"51";"3106705";"1257";33;235.95;7.15
01/01/2019;"54";"3106200";"1257";44;349.8;7.95
01/01/2019;"59";"3106200";"1257";83;278.88;3.36
01/01/2019;"55";"3106200";"1257";104;405.6;3.9
01/01/2019;"52";"3106200";"1257";116;928;8
01/01/2019;"58";"3106705";"1257";132;662.64;5.02
01/01/2019;"52";"3106200";"1257";194;970;5
01/01/2019;"50";"3106200";"1257";325;1928.38;5.93
01/01/2019;"51";"3106200";"1258";4;17.28;4.32
01/01/2019;"58";"3106705";"1258";12;158.52;13.21
01/01/2019;"52";"3106200";"1263";1;31.8;31.8
01/01/2019;"59";"3106200";"1263";2;65.6;32.8
01/01/2019;"58";"3106705";"1263";2;80.22;40.11
01/01/2019;"55";"3106200";"1263";4;308.72;77.18
01/01/2019;"53";"3106200";"1263";5;231.55;46.31
01/01/2019;"54";"3170107";"1263";6;371.82;61.97
01/01/2019;"51";"3106200";"1263";9;248.85;27.65
01/01/2019;"50";"3106200";"1263";22;927.52;42.16
01/01/2019;"55";"3170107";"1263";24;1153.68;48.07
01/01/2019;"56";"3106200";"1264";1;2.78;2.78
01/01/2019;"52";"3106200";"1264";1;3.92;3.92
01/01/2019;"59";"3106200";"1264";2;2.88;1.44
01/01/2019;"54";"3106200";"1264";5;7.3;1.46
01/01/2019;"50";"3106200";"1264";5;19.6;3.92
01/01/2019;"56";"3157807";"1265";1;7;7
01/01/2019;"53";"3106200";"1265";1;11.07;11.07
01/01/2019;"59";"3106200";"1265";1;11.07;11.07
01/01/2019;"58";"3118601";"1265";1;11.07;11.07
01/01/2019;"59";"3106200";"1265";2;22.14;11.07
01/01/2019;"56";"3106200";"1265";3;11.31;3.77
01/01/2019;"53";"3157807";"1265";3;11.31;3.77
01/01/2019;"52";"3106200";"1265";3;21;7
01/01/2019;"51";"3106200";"1265";5;55.35;11.07
01/01/2019;"54";"3106200";"1265";5;55.35;11.07
01/01/2019;"50";"3106200";"1265";6;66.42;11.07
01/01/2019;"57";"3106200";"1265";8;30.16;3.77
01/01/2019;"53";"3106705";"1265";19;47.5;2.5
01/01/2019;"56";"3106200";"1265";19;77.33;4.07
01/01/2019;"56";"3106200";"1265";23;37.95;1.65
01/01/2019;"52";"3106200";"1265";24;47.04;1.96
01/01/2019;"58";"3106200";"1265";29;72.5;2.5
01/01/2019;"58";"3106200";"1265";41;287;7
01/01/2019;"54";"3144805";"1265";43;94.6;2.2
01/01/2019;"59";"3106200";"1265";58;220.4;3.8
01/01/2019;"51";"3106200";"1265";79;252.8;3.2
01/01/2019;"53";"3106200";"1265";86;275.2;3.2
01/01/2019;"53";"3106200";"1266";1;1358.43;1358.43
01/01/2019;"52";"3106200";"1268";1;7.44;7.44
01/01/2019;"54";"3106200";"1268";1;7.44;7.44
01/01/2019;"59";"3106200";"1268";1;7.44;7.44
01/01/2019;"52";"3106200";"1268";2;11.68;5.84
01/01/2019;"53";"3106200";"1268";10;58.3;5.83
01/01/2019;"53";"3106705";"1269";1;2.99;2.99
01/01/2019;"56";"3106200";"1269";1;5.16;5.16
01/01/2019;"54";"3106200";"1269";1;7.48;7.48
01/01/2019;"58";"3106200";"1269";6;44.88;7.48
01/01/2019;"52";"3106200";"1269";7;15.33;2.19
01/01/2019;"59";"3106200";"1269";20;60.8;3.04
01/01/2019;"53";"3106200";"1269";26;83.2;3.2
01/01/2019;"59";"3106200";"1273";2;13.56;6.78
01/01/2019;"54";"3144805";"1273";3;16.5;5.5
01/01/2019;"56";"3106200";"1273";3;18;6
01/01/2019;"56";"3106200";"1273";3;22.38;7.46
01/01/2019;"53";"3106705";"1273";4;14.8;3.7
01/01/2019;"51";"3106200";"1273";5;15.85;3.17
01/01/2019;"52";"3106200";"1273";20;215.4;10.77
01/01/2019;"59";"3106200";"1273";32;104.96;3.28
01/01/2019;"50";"3106200";"1273";50;327.51;6.55
01/01/2019;"55";"3170107";"1273";58;357.86;6.17
01/01/2019;"52";"3106200";"1273";68;272;4
01/01/2019;"54";"3106200";"1273";101;393.9;3.9
01/01/2019;"53";"3106200";"1273";132;396;3
01/01/2019;"54";"3144805";"1273";356;1068;3
01/01/2019;"53";"3118601";"1285";1;3.2;3.2
01/01/2019;"54";"3144805";"1285";1;3.5;3.5
01/01/2019;"56";"3106200";"1285";1;6;6
01/01/2019;"53";"3157807";"1285";1;7;7
01/01/2019;"54";"3106200";"1285";1;9.7;9.7
01/01/2019;"52";"3106200";"1285";2;8;4
01/01/2019;"58";"3106200";"1285";2;16.08;8.04
01/01/2019;"51";"3106200";"1285";2;19.4;9.7
01/01/2019;"59";"3106200";"1285";3;19.62;6.54
01/01/2019;"56";"3106200";"1285";4;27.16;6.79
01/01/2019;"55";"3106200";"1285";4;33.68;8.42
01/01/2019;"57";"3106200";"1285";5;18.1;3.62
01/01/2019;"53";"3144805";"1285";5;25.85;5.17
01/01/2019;"59";"3106200";"1285";6;17.4;2.9
01/01/2019;"53";"3106705";"1285";6;18.6;3.1
01/01/2019;"54";"3106200";"1285";8;31.84;3.98
01/01/2019;"54";"3106200";"1285";9;27;3
01/01/2019;"54";"3144805";"1285";9;40.5;4.5
01/01/2019;"58";"3170107";"1285";9;45.18;5.02
01/01/2019;"58";"3106200";"1285";10;15;1.5
01/01/2019;"50";"3106200";"1285";10;72.8;7.28
01/01/2019;"58";"3106200";"1285";12;39.84;3.32
01/01/2019;"53";"3106200";"1285";12;48.6;4.05
01/01/2019;"51";"3106705";"1285";13;47.58;3.66
01/01/2019;"56";"3106200";"1285";21;47.04;2.24
01/01/2019;"52";"3106200";"1285";72;282.96;3.93
01/01/2019;"50";"3106200";"1285";80;293.44;3.67
01/01/2019;"58";"3106705";"1285";128;304.64;2.38
01/01/2019;"55";"3106200";"1285";172;524.6;3.05
01/01/2019;"54";"3144805";"1285";228;478.8;2.1
01/01/2019;"52";"3106200";"1294";1;6.73;6.73
01/01/2019;"54";"3106200";"1294";1;10.1;10.1
01/01/2019;"57";"3106200";"1294";1;10.12;10.12
01/01/2019;"55";"3106200";"1294";1;12.64;12.64
01/01/2019;"59";"3106200";"1294";1;13.46;13.46
01/01/2019;"55";"3106200";"1294";1;16.95;16.95
01/01/2019;"59";"3106200";"1294";1;16.95;16.95
01/01/2019;"51";"3106200";"1294";2;12;6
01/01/2019;"56";"3106200";"1294";2;14.68;7.34
01/01/2019;"58";"3106200";"1294";2;18.08;9.04
01/01/2019;"51";"3106200";"1294";3;11.49;3.83
01/01/2019;"59";"3106200";"1294";4;31.68;7.92
01/01/2019;"52";"3106200";"1294";4;32;8
01/01/2019;"53";"3106200";"1294";5;35.15;7.03
01/01/2019;"53";"3118601";"1294";8;56;7
01/01/2019;"50";"3106200";"1294";11;67.32;6.12
01/01/2019;"56";"3106200";"1294";11;110;10
01/01/2019;"51";"3106705";"1294";14;113.96;8.14
01/01/2019;"52";"3106200";"1294";20;148.4;7.42
01/01/2019;"58";"3106705";"1294";24;129.84;5.41
01/01/2019;"54";"3106200";"1294";26;262.6;10.1
01/01/2019;"56";"3170107";"1294";52;338;6.5
01/01/2019;"58";"3106200";"1294";150;600;4
01/01/2019;"54";"3144805";"1294";235;1339.5;5.7
01/01/2019;"50";"3106200";"1295";1;7.2;7.2
01/01/2019;"54";"3144805";"1295";1;12.45;12.45
01/01/2019;"53";"3106200";"1295";19;236.55;12.45
01/01/2019;"50";"3106200";"1296";1;74;74
01/01/2019;"52";"3106200";"1296";1;87.33;87.33
01/01/2019;"52";"3106200";"1297";1;6.73;6.73
01/01/2019;"57";"3106200";"1297";1;7.12;7.12
01/01/2019;"56";"3106200";"1297";1;7.34;7.34
01/01/2019;"59";"3106200";"1297";1;9.71;9.71
01/01/2019;"56";"3106200";"1297";1;12.22;12.22
01/01/2019;"59";"3106200";"1297";1;12.22;12.22
01/01/2019;"58";"3106200";"1297";2;13.06;6.53
01/01/2019;"54";"3106200";"1297";2;14.2;7.1
01/01/2019;"51";"3106200";"1297";2;16;8
01/01/2019;"54";"3144805";"1297";2;17.96;8.98
01/01/2019;"59";"3106200";"1297";3;26.16;8.72
01/01/2019;"51";"3106200";"1297";5;14.05;2.81
