%IDData,%IDUnidade,%IDMunicipio,%IDExame,Qtde. Vendas,Vlr. Vendas,Vlr. Unit. Vendas
01/02/2019,54,3144805,254,2,94,47.
01/02/2019,54,3144805,262,7,183.54,26.22
01/02/2019,54,3144805,270,7,32.69,4.67
01/02/2019,54,3144805,270,16,127.84,7.99
01/02/2019,54,3144805,270,1290,2709,2.1
01/02/2019,54,3144805,278,3,110.76,36.92
01/02/2019,54,3144805,279,8,50.4,6.3
01/02/2019,54,3144805,279,41,414.1,10.1
01/02/2019,54,3144805,279,369,1143.9,3.1
01/02/2019,54,3144805,286,2,107.2,53.6
01/02/2019,54,3144805,311,33,589.71,17.87
01/02/2019,54,3144805,327,3,12.99,4.33
01/02/2019,54,3144805,339,8,714.56,89.32
01/02/2019,54,3144805,375,1,1.45,1.45
01/02/2019,54,3144805,377,1,4.1,4.1
01/02/2019,54,3144805,392,1,41.33,41.33
01/02/2019,54,3144805,420,58,313.2,5.4
01/02/2019,54,3144805,438,57,307.8,5.4
01/02/2019,54,3144805,456,8,26.4,3.3
01/02/2019,54,3144805,460,3,9.3,3.1
01/02/2019,54,3144805,460,369,774.9,2.1
01/02/2019,54,3144805,461,1,3.1,3.1
01/02/2019,54,3144805,462,1,19.29,19.29
01/02/2019,54,3144805,462,2,17.54,8.77
01/02/2019,54,3144805,462,40,356,8.9
01/02/2019,54,3144805,463,4,42.88,10.72
01/02/2019,54,3144805,464,1,14.08,14.08
01/02/2019,54,3144805,464,2,17.54,8.77
01/02/2019,54,3144805,464,33,306.9,9.3
01/02/2019,54,3144805,468,4,90.52,22.63
01/02/2019,54,3144805,471,1,10.84,10.84
01/02/2019,54,3144805,479,3,1890,630.
01/02/2019,53,3144805,483,1,24.16,24.16
01/02/2019,54,3144805,483,1,24.16,24.16
01/02/2019,54,3144805,495,1,15.56,15.56
01/02/2019,54,3144805,495,32,358.08,11.19
01/02/2019,54,3144805,499,2,30.96,15.48
01/02/2019,54,3144805,500,36,280.8,7.8
01/02/2019,54,3144805,501,36,280.8,7.8
01/02/2019,53,3144805,508,1,472.47,472.47
01/02/2019,54,3144805,508,4,960,240.
01/02/2019,54,3144805,514,1,53.08,53.08
01/02/2019,54,3144805,515,2,81.36,40.68
01/02/2019,54,3144805,521,3,49.98,16.66
01/02/2019,54,3144805,529,1,14.02,14.02
01/02/2019,54,3144805,529,9,111.6,12.4
01/02/2019,54,3144805,531,1,54.57,54.57
01/02/2019,54,3144805,531,73,4182.9,57.3
01/02/2019,53,3144805,533,1,79.53,79.53
01/02/2019,54,3144805,544,1,5.82,5.82
01/02/2019,54,3144805,544,3,14.01,4.67
01/02/2019,54,3144805,544,68,346.8,5.1
01/02/2019,54,3144805,550,2,15.5,7.75
01/02/2019,54,3144805,551,6,26.58,4.43
01/02/2019,54,3144805,569,1,24.85,24.85
01/02/2019,54,3144805,570,1,24.12,24.12
01/02/2019,54,3144805,606,21,204.96,9.76
01/02/2019,54,3144805,608,21,63,3.
01/02/2019,54,3144805,612,1,6.12,6.12
01/02/2019,54,3144805,631,3,17.16,5.72
01/02/2019,54,3144805,631,5,31.3,6.26
01/02/2019,54,3144805,631,121,865.15,7.15
01/02/2019,54,3144805,633,4,25.72,6.43
01/02/2019,54,3144805,633,5,37.15,7.43
01/02/2019,54,3144805,633,121,1040.6,8.6
01/02/2019,54,3144805,635,1,8.34,8.34
01/02/2019,54,3144805,640,1,134,134.
01/02/2019,54,3144805,644,1,154.62,154.62
01/02/2019,54,3144805,652,1,6.31,6.31
01/02/2019,54,3144805,653,15,89.25,5.95
01/02/2019,54,3144805,657,12,84.24,7.02
01/02/2019,54,3144805,660,1,24.16,24.16
01/02/2019,54,3144805,671,3,15.27,5.09
01/02/2019,54,3144805,683,1,6,6.
01/02/2019,54,3144805,683,28,221.2,7.9
01/02/2019,54,3144805,707,5,22.2,4.44
01/02/2019,54,3144805,722,1,3.87,3.87
01/02/2019,54,3144805,722,91,273,3.
01/02/2019,54,3144805,729,2,4.22,2.11
01/02/2019,54,3144805,732,2,39.36,19.68
01/02/2019,54,3144805,743,10,250,25.
01/02/2019,54,3144805,751,12,348,29.
01/02/2019,54,3144805,764,9,123.3,13.7
01/02/2019,54,3144805,767,1,5.07,5.07
01/02/2019,54,3144805,767,6,14.04,2.34
01/02/2019,54,3144805,776,3,39,13.
01/02/2019,54,3144805,776,12,46.8,3.9
01/02/2019,54,3144805,787,1,9.8,9.8
01/02/2019,54,3144805,793,1,9.8,9.8
01/02/2019,54,3144805,801,2,21.12,10.56
01/02/2019,54,3144805,833,83,889.76,10.72
01/02/2019,54,3144805,841,3,54,18.
01/02/2019,54,3144805,841,10,82.5,8.25
01/02/2019,54,3144805,845,2,60,30.
01/02/2019,54,3144805,845,5,125.05,25.01
01/02/2019,54,3144805,848,2,33,16.5
01/02/2019,54,3144805,848,3,14.4,4.8
01/02/2019,54,3144805,863,5,203.4,40.68
01/02/2019,54,3144805,897,9,39.42,4.38
01/02/2019,54,3144805,897,127,520.7,4.1
01/02/2019,54,3144805,905,1,9.9,9.9
01/02/2019,54,3144805,933,3,89.1,29.7
01/02/2019,9,3144805,953,1,206.06,206.06
01/02/2019,54,3144805,991,1,9.8,9.8
01/02/2019,54,3144805,992,391,1759.5,4.5
01/02/2019,54,3144805,997,1,30.17,30.17
01/02/2019,54,3144805,998,3,17.52,5.84
01/02/2019,54,3144805,998,70,294,4.2
01/02/2019,54,3144805,1000,6,28.02,4.67
01/02/2019,54,3144805,1000,9,56.7,6.3
01/02/2019,54,3144805,1000,946,3689.4,3.9
01/02/2019,54,3144805,1001,6,31.56,5.26
01/02/2019,54,3144805,1001,9,55.8,6.2
01/02/2019,54,3144805,1001,954,3816,4.
01/02/2019,54,3144805,1003,2,16,8.
01/02/2019,54,3144805,1008,3,121.47,40.49
01/02/2019,54,3144805,1021,2,23.36,11.68
01/02/2019,54,3144805,1021,33,459.36,13.92
01/02/2019,54,3144805,1022,2,23.36,11.68
01/02/2019,54,3144805,1022,33,448.14,13.58
01/02/2019,54,3144805,1033,2,67.36,33.68
01/02/2019,54,3144805,1051,1,9.12,9.12
01/02/2019,54,3144805,1051,3,24.66,8.22
01/02/2019,53,3144805,1052,1,16.53,16.53
01/02/2019,54,3144805,1061,3,24,8.
01/02/2019,54,3144805,1061,12,46.8,3.9
01/02/2019,54,3144805,1064,2,16.2,8.1
01/02/2019,54,3144805,1083,3,29.7,9.9
01/02/2019,54,3144805,1084,2,19.8,9.9
01/02/2019,54,3144805,1088,8,79.2,9.9
01/02/2019,54,3144805,1111,1,9.9,9.9
01/02/2019,54,3144805,1114,5,60,12.
01/02/2019,54,3144805,1116,1,9.9,9.9
01/02/2019,54,3144805,1121,4,39.6,9.9
01/02/2019,54,3144805,1142,1,12,12.
01/02/2019,54,3144805,1147,2,19.8,9.9
01/02/2019,54,3144805,1169,4,39.6,9.9
01/02/2019,54,3144805,1170,2,19.8,9.9
01/02/2019,54,3144805,1185,3,29.7,9.9
01/02/2019,54,3144805,1203,11,39.6,3.6
01/02/2019,54,3144805,1203,16,31.84,1.99
01/02/2019,54,3144805,1207,38,361.76,9.52
01/02/2019,54,3144805,1212,17,85.34,5.02
01/02/2019,54,3144805,1212,22,132,6.
01/02/2019,54,3144805,1212,778,2411.8,3.1
01/02/2019,54,3144805,1235,2,118,59.
01/02/2019,54,3144805,1254,6,51.48,8.58
01/02/2019,54,3144805,1256,4,23.84,5.96
01/02/2019,54,3144805,1257,3,19.98,6.66
01/02/2019,54,3144805,1257,4,22.4,5.6
01/02/2019,54,3144805,1257,25,97.5,3.9
01/02/2019,54,3144805,1263,1,46.31,46.31
01/02/2019,54,3144805,1265,29,63.8,2.2
01/02/2019,54,3144805,1273,1,5.5,5.5
01/02/2019,54,3144805,1273,372,1116,3.
01/02/2019,53,3144805,1285,5,25.85,5.17
01/02/2019,54,3144805,1285,10,45,4.5
01/02/2019,54,3144805,1285,250,525,2.1
01/02/2019,54,3144805,1294,1,7.01,7.01
01/02/2019,54,3144805,1294,253,1442.1,5.7
01/02/2019,54,3144805,1297,1,7.01,7.01
01/02/2019,54,3144805,1297,1,8.98,8.98
01/02/2019,54,3144805,1301,1,30,30.
01/02/2019,54,3144805,1302,2,11.92,5.96
01/02/2019,54,3144805,1304,4,98.4,24.6
01/02/2019,54,3144805,1305,1,78.4,78.4
01/02/2019,54,3144805,1315,4,39.6,9.9
01/02/2019,54,3144805,1332,121,375.1,3.1
01/02/2019,54,3144805,1334,2,7.2,3.6
01/02/2019,54,3144805,1335,1,6.55,6.55
01/02/2019,54,3144805,1335,1,8.3,8.3
01/02/2019,54,3144805,1342,9,32.4,3.6
01/02/2019,54,3144805,1367,1,65.51,65.51
01/02/2019,54,3144805,1375,2,28.6,14.3
01/02/2019,54,3144805,1380,1,199.23,199.23
01/02/2019,54,3144805,1404,21,135.03,6.43
01/02/2019,53,3144805,1404,63,407.61,6.47
01/02/2019,54,3144805,1404,3423,14034.3,4.1
01/02/2019,54,3144805,1413,1,66.69,66.69
01/02/2019,54,3144805,1423,1,5.96,5.96
01/02/2019,54,3144805,1433,1,5.13,5.13
01/02/2019,54,3144805,1433,9,65.61,7.29
01/02/2019,54,3144805,1458,24,161.04,6.71
01/02/2019,54,3144805,1459,1,17.01,17.01
01/02/2019,54,3144805,1459,2,34.02,17.01
01/02/2019,54,3144805,1459,75,555,7.4
01/02/2019,54,3144805,1460,1,15.82,15.82
01/02/2019,54,3144805,1460,2,19.86,9.93
01/02/2019,54,3144805,1460,24,200.16,8.34
01/02/2019,54,3144805,1467,2,41.64,20.82
01/02/2019,54,3144805,1468,1,13.76,13.76
01/02/2019,54,3144805,1468,5,40.85,8.17
01/02/2019,54,3144805,1468,79,410.8,5.2
01/02/2019,54,3144805,1469,1,14.59,14.59
01/02/2019,54,3144805,1469,5,43.85,8.77
01/02/2019,54,3144805,1469,101,747.4,7.4
01/02/2019,54,3144805,1470,197,709.2,3.6
01/02/2019,54,3144805,1472,11,65.56,5.96
01/02/2019,54,3144805,1473,10,59.6,5.96
01/02/2019,53,3144805,1477,5,39.05,7.81
01/02/2019,54,3144805,1477,6,66.3,11.05
01/02/2019,54,3144805,1477,20,116.8,5.84
01/02/2019,54,3144805,1477,475,1425,3.
01/02/2019,54,3144805,1486,1,9.52,9.52
01/02/2019,54,3144805,1486,7,52.5,7.5
01/02/2019,54,3144805,1489,1,14.45,14.45
01/02/2019,53,3144805,1489,6,86.7,14.45
01/02/2019,54,3144805,1494,12,126.12,10.51
01/02/2019,54,3144805,1494,14,112,8.
01/02/2019,54,3144805,1494,622,3794.2,6.1
01/02/2019,54,3144805,1506,1,91.63,91.63
01/02/2019,54,3144805,1523,3,9.84,3.28
01/02/2019,54,3144805,1523,5,20,4.
01/02/2019,54,3144805,1523,375,1050,2.8
01/02/2019,54,3144805,1536,140,602,4.3
01/02/2019,54,3144805,1537,5,35.75,7.15
01/02/2019,54,3144805,1557,4,57.2,14.3
01/02/2019,54,3144805,1560,1,124.21,124.21
01/02/2019,54,3144805,1562,11,51.37,4.67
01/02/2019,54,3144805,1562,20,93.2,4.66
01/02/2019,54,3144805,1562,1162,3369.8,2.9
01/02/2019,54,3144805,1577,10,331.7,33.17
01/02/2019,54,3144805,1587,1,32,32.
01/02/2019,54,3144805,1587,12,314.4,26.2
01/02/2019,54,3144805,1604,3,18,6.
01/02/2019,54,3144805,1611,1,137.97,137.97
01/02/2019,54,3144805,1612,1,9,9.
01/02/2019,54,3144805,1612,1,9.93,9.93
01/02/2019,54,3144805,1612,86,670.8,7.8
01/02/2019,54,3144805,1620,1,28.43,28.43
01/02/2019,54,3144805,1628,3,53.94,17.98
01/02/2019,54,3144805,1628,14,185.22,13.23
01/02/2019,54,3144805,1629,2,43.32,21.66
01/02/2019,54,3144805,1629,13,206.83,15.91
01/02/2019,54,3144805,1636,11,108.9,9.9
01/02/2019,54,3144805,1642,9,69.3,7.7
01/02/2019,54,3144805,1644,12,92.4,7.7
01/02/2019,54,3144805,1647,13,100.1,7.7
01/02/2019,54,3144805,1655,2,19.8,9.9
01/02/2019,54,3144805,1661,1,23,23.
01/02/2019,54,3144805,1666,1,75.6,75.6
01/02/2019,54,3144805,1689,1,21.03,21.03
01/02/2019,54,3144805,1701,4,45.52,11.38
01/02/2019,54,3144805,1701,24,143.04,5.96
01/02/2019,54,3144805,1702,6,59.4,9.9
01/02/2019,54,3144805,1707,7,69.3,9.9
01/02/2019,54,3144805,1718,1,33.34,33.34
01/02/2019,54,3144805,1793,1,71.98,71.98
01/02/2019,53,3144805,1800,1,535,535.
01/02/2019,54,3144805,1803,1,19,19.
01/02/2019,54,3144805,1803,2,80.6,40.3
01/02/2019,54,3144805,1804,2,80,40.
01/02/2019,54,3144805,1809,1,6.5,6.5
01/02/2019,54,3144805,1809,53,243.8,4.6
01/02/2019,54,3144805,1810,7,66.64,9.52
01/02/2019,54,3144805,1811,1,19.29,19.29
01/02/2019,54,3144805,1812,1,13.5,13.5
01/02/2019,54,3144805,1882,1,4.76,4.76
01/02/2019,54,3144805,1882,1,7.36,7.36
01/02/2019,54,3144805,1882,6,16.8,2.8
01/02/2019,54,3144805,1900,44,74.8,1.7
01/02/2019,53,3144805,1900,44,102.52,2.33
01/02/2019,53,3144805,1902,1,2.59,2.59
01/02/2019,54,3144805,1950,1,1.8,1.8
01/02/2019,54,3144805,1971,1,8.14,8.14
01/02/2019,54,3144805,1971,4,32.56,8.14
01/02/2019,53,3144805,1986,2,12.66,6.33
01/02/2019,54,3144805,1986,5,24.2,4.84
01/02/2019,54,3144805,1986,175,385,2.2
01/02/2019,54,3144805,1991,2,8.82,4.41
01/02/2019,54,3144805,1991,56,180.88,3.23
01/02/2019,54,3144805,2005,91,864.5,9.5
01/02/2019,54,3144805,2008,1,15.09,15.09
01/02/2019,54,3144805,2016,7,66.64,9.52
01/02/2019,53,3144805,2027,1,30.74,30.74
01/02/2019,54,3144805,2027,35,654.5,18.7
01/02/2019,54,3144805,2030,7,36.89,5.27
01/02/2019,54,3144805,2030,460,1288,2.8
01/02/2019,54,3144805,2032,57,370.5,6.5
01/02/2019,54,3144805,2059,1,1.32,1.32
01/02/2019,56,3144805,2067,1,29,29.
01/02/2019,54,3144805,2102,1,42.22,42.22
01/02/2019,54,3144805,2139,1,7.01,7.01
01/02/2019,54,3144805,2139,4,24.2,6.05
01/02/2019,54,3144805,2139,129,1199.7,9.3
01/02/2019,54,3144805,2148,4,160,40.
01/02/2019,54,3144805,2148,9,1260,140.
01/02/2019,54,3144805,2159,8,28.56,3.57
01/02/2019,54,3144805,2162,3,14.58,4.86
01/02/2019,54,3144805,2162,18,39.6,2.2
01/02/2019,54,3144805,2185,9,89.1,9.9
01/02/2019,54,3144805,2186,1,9.9,9.9
01/02/2019,53,3144805,2194,38,88.54,2.33
01/02/2019,54,3144805,2194,44,72.6,1.65
01/02/2019,54,3144805,2195,1,4.1,4.1
01/02/2019,53,3144805,2196,1,2.59,2.59
01/02/2019,54,3144805,2196,1,5.59,5.59
01/02/2019,54,3144805,2196,3,12.3,4.1
01/02/2019,54,3144805,2289,1,1.7,1.7
01/02/2019,54,3144805,2294,2,7.6,3.8
01/02/2019,53,3144805,2294,4,26.48,6.62
01/02/2019,54,3144805,2294,23,109.48,4.76
01/02/2019,53,3144805,2311,1,140.84,140.84
01/02/2019,54,3144805,2313,18,32.4,1.8
01/02/2019,54,3144805,2324,1,34.54,34.54
01/02/2019,54,3144805,2325,1,34.54,34.54
01/02/2019,54,3144805,2332,1,6.52,6.52
01/02/2019,53,3144805,2338,1,12.71,12.71
01/02/2019,54,3144805,2338,10,127.1,12.71
01/02/2019,54,3144805,2371,3,318.45,106.15
01/02/2019,54,3144805,2394,1,8.84,8.84
01/02/2019,54,3144805,2394,6,55.8,9.3
01/02/2019,54,3144805,2416,3,13.38,4.46
01/02/2019,54,3144805,2416,55,203.5,3.7
01/02/2019,54,3144805,2492,1,3.73,3.73
01/02/2019,54,3144805,2492,3,11.4,3.8
01/02/2019,54,3144805,2492,9,44.1,4.9
01/02/2019,54,3144805,2493,1,10.85,10.85
01/02/2019,54,3144805,2520,1,2.7,2.7
01/02/2019,54,3144805,2521,1,35,35.
01/02/2019,54,3144805,2521,5,99,19.8
01/02/2019,54,3144805,2523,3,17.07,5.69
01/02/2019,54,3144805,2528,1,90.42,90.42
01/02/2019,54,3144805,2528,2,66.68,33.34
01/02/2019,54,3144805,2535,2,9,4.5
01/02/2019,54,3144805,2535,23,120.98,5.26
01/02/2019,54,3144805,2535,420,1302,3.1
01/02/2019,54,3144805,2539,18,91.8,5.1
01/02/2019,54,3144805,2539,24,140.16,5.84
01/02/2019,54,3144805,2539,909,3545.1,3.9
01/02/2019,54,3144805,2543,1,10.2,10.2
01/02/2019,54,3144805,2543,6,42.06,7.01
01/02/2019,54,3144805,2543,128,678.4,5.3
01/02/2019,54,3144805,2550,1,224.88,224.88
01/02/2019,54,3144805,2597,1,71.12,71.12
01/02/2019,54,3144805,2597,3,128.01,42.67
01/02/2019,54,3144805,2719,27,309.69,11.47
01/02/2019,54,3144805,2730,1,55.01,55.01
01/02/2019,54,3144805,2734,2,10.98,5.49
01/02/2019,54,3144805,2734,6,30.84,5.14
01/02/2019,54,3144805,2734,52,509.6,9.8
01/02/2019,54,3144805,2735,2,14.48,7.24
01/02/2019,54,3144805,2735,6,41.1,6.85
01/02/2019,54,3144805,2735,50,420,8.4
01/02/2019,56,3144805,2748,1,9,9.
01/02/2019,56,3144805,2762,2,18,9.
01/02/2019,56,3144805,2773,3,27,9.
01/02/2019,56,3144805,2782,1,9,9.
01/02/2019,56,3144805,2787,1,9,9.
01/02/2019,56,3144805,2791,1,9,9.
01/02/2019,56,3144805,2801,5,45,9.
01/02/2019,56,3144805,2811,1,9,9.
01/02/2019,56,3144805,2840,7,63,9.
01/02/2019,56,3144805,2857,1,9,9.
01/02/2019,56,3144805,2867,2,18,9.
01/02/2019,56,3144805,2882,1,9,9.
01/02/2019,56,3144805,2901,1,9,9.
01/02/2019,56,3144805,2902,18,162,9.
01/02/2019,54,3144805,2910,21,94.5,4.5
01/02/2019,54,3144805,2943,22,90.2,4.1
01/02/2019,54,3144805,2945,4,38.08,9.52
01/02/2019,54,3144805,2953,1,5.71,5.71
01/02/2019,54,3144805,2953,6,35.76,5.96
01/02/2019,54,3144805,2957,10,166.7,16.67
01/02/2019,54,3144805,2962,6,60,10.
01/02/2019,53,3144805,2966,1,18.96,18.96
01/02/2019,54,3144805,2966,1,18.96,18.96
01/02/2019,54,3144805,2966,10,147.7,14.77
01/02/2019,54,3144805,2981,1,6.55,6.55
01/02/2019,54,3144805,2981,45,321.75,7.15
01/02/2019,54,3144805,2983,7,130.9,18.7
01/02/2019,54,3144805,3000,1,9.35,9.35
01/02/2019,53,3144805,3000,1,18.87,18.87
01/02/2019,54,3144805,3000,50,460,9.2
01/02/2019,54,3144805,3001,44,404.8,9.2
01/02/2019,54,3144805,3025,9,45,5.
01/02/2019,54,3144805,3025,91,273,3.
01/02/2019,54,3144805,3044,40,80,2.
01/02/2019,54,3144805,3048,3,11.4,3.8
01/02/2019,54,3144805,3048,5,11.7,2.34
01/02/2019,54,3144805,3048,151,241.6,1.6
01/02/2019,54,3144805,3050,53,124.02,2.34
01/02/2019,54,3144805,3050,69,138,2.
01/02/2019,54,3144805,3050,2705,3787,1.4
01/02/2019,54,3144805,3052,360,504,1.4
01/02/2019,54,3144805,3053,1,29.98,29.98
01/02/2019,54,3144805,3073,36,248.4,6.9
01/02/2019,54,3144805,3074,25,105,4.2
01/02/2019,54,3144805,3144,53,87.45,1.65
01/02/2019,54,3144805,3145,56,92.4,1.65
01/02/2019,53,3144805,3151,1,18.84,18.84
01/02/2019,54,3144805,3151,12,226.08,18.84
01/02/2019,54,3144805,3158,1,17.98,17.98
01/02/2019,54,3144805,3158,9,119.07,13.23
01/02/2019,54,3144805,3168,12,128.64,10.72
01/02/2019,54,3144805,3177,6,50.82,8.47
01/02/2019,54,3144805,3177,34,295.8,8.7
01/02/2019,54,3144805,3193,2,10.06,5.03
01/02/2019,54,3144805,3193,3,10.5,3.5
01/02/2019,54,3144805,3193,67,422.1,6.3
01/02/2019,54,3144805,3201,5,8.25,1.65
01/02/2019,54,3144805,3232,79,175.38,2.22
01/02/2019,54,3144805,3232,98,176.4,1.8
01/02/2019,54,3144805,3232,5528,7739.2,1.4
01/02/2019,54,3144805,3240,17,465.63,27.39
01/02/2019,54,3144805,3264,1,4.4,4.4
01/02/2019,54,3144805,3264,69,110.4,1.6
01/02/2019,54,3144805,3270,74,229.4,3.1
01/02/2019,54,3144805,3778,1,16.22,16.22
01/02/2019,54,3144805,3778,37,360.38,9.74
01/02/2019,54,3144805,3780,1,40.89,40.89
01/02/2019,54,3144805,3797,1,15.19,15.19
01/02/2019,54,3144805,3799,1,17.62,17.62
01/02/2019,54,3144805,3799,1,20.01,20.01
01/02/2019,54,3144805,3801,1,57.16,57.16
01/02/2019,54,3144805,3803,1,3.79,3.79
01/02/2019,54,3144805,3803,18,67.68,3.76
01/02/2019,54,3144805,3818,1,34.54,34.54
01/02/2019,54,3144805,3820,3,53.4,17.8
01/02/2019,54,3144805,3822,1,52.93,52.93
01/02/2019,54,3144805,3822,10,138,13.8
01/02/2019,54,3144805,3823,1,29.78,29.78
01/02/2019,54,3144805,3823,1,47.39,47.39
01/02/2019,54,3144805,3873,4,14.6,3.65
01/02/2019,54,3144805,3885,30,49.5,1.65
01/02/2019,54,3144805,3894,1,12.81,12.81
01/02/2019,54,3144805,3894,3,18,6.
01/02/2019,54,3144805,3894,50,360,7.2
01/02/2019,54,3144805,3921,4,144,36.
01/02/2019,54,3144805,3922,8,288,36.
01/02/2019,54,3144805,3932,1,30.54,30.54
01/02/2019,54,3144805,10254,35,727.3,20.78
01/02/2019,54,3144805,13294,2,1358.36,679.18
01/02/2019,54,3144805,16839,58,386.86,6.67
01/02/2019,54,3144805,18134,1,286.95,286.95
01/02/2019,54,3144805,18286,3,42.9,14.3
01/02/2019,54,3144805,18307,4,206.4,51.6
01/02/2019,54,3144805,18361,7,875.7,125.1
01/02/2019,54,3144805,18473,1,211.43,211.43
01/02/2019,54,3144805,18531,5,107.75,21.55
01/02/2019,54,3144805,18661,1,329.38,329.38
01/02/2019,54,3144805,19561,22,175.12,7.96
01/02/2019,54,3144805,20816,1,76.88,76.88
01/02/2019,56,3144805,23747,4,20,5.
01/02/2019,54,3144805,23849,4,55.6,13.9
01/02/2019,53,3144805,23849,39,542.1,13.9
01/02/2019,54,3144805,33407,13,113.62,8.74
01/02/2019,54,3144805,35614,1,15.7,15.7
01/03/2019,54,3144805,13,1,20.48,20.48
01/03/2019,54,3144805,13,9,96.48,10.72
01/03/2019,54,3144805,25,11,321.31,29.21
01/03/2019,54,3144805,25,41,492,12.
01/03/2019,54,3144805,25,1158,10422,9.
01/03/2019,54,3144805,50,2,22.48,11.24
01/03/2019,54,3144805,55,3,25.23,8.41
01/03/2019,54,3144805,55,37,395.9,10.7
01/03/2019,54,3144805,56,1,8.24,8.24
01/03/2019,54,3144805,56,3,14.82,4.94
01/03/2019,54,3144805,59,2,32,16.
01/03/2019,54,3144805,61,3,32.16,10.72
01/03/2019,54,3144805,62,3,32.16,10.72
01/03/2019,53,3144805,64,1,10.07,10.07
01/03/2019,54,3144805,64,3,11.7,3.9
01/03/2019,54,3144805,68,20,156,7.8
01/03/2019,54,3144805,72,9,235.98,26.22
01/03/2019,54,3144805,73,6,64.32,10.72
01/03/2019,54,3144805,74,5,53.6,10.72
01/03/2019,54,3144805,76,2,35.82,17.91
01/03/2019,54,3144805,96,1,439.84,439.84
01/03/2019,54,3144805,100,9,51.12,5.68
01/03/2019,54,3144805,114,4,49.6,12.4
01/03/2019,54,3144805,119,3,13.38,4.46
01/03/2019,54,3144805,119,44,143.44,3.26
01/03/2019,54,3144805,130,9,183.15,20.35
01/03/2019,54,3144805,137,2,12.2,6.1
01/03/2019,54,3144805,137,46,101.2,2.2
01/03/2019,54,3144805,157,1,17,17.
01/03/2019,54,3144805,157,30,670.2,22.34
01/03/2019,54,3144805,160,3,21.27,7.09
01/03/2019,54,3144805,163,1,8.51,8.51
01/03/2019,54,3144805,166,3,13.2,4.4
01/03/2019,54,3144805,172,9,32.13,3.57
01/03/2019,54,3144805,175,1,10.72,10.72
01/03/2019,54,3144805,180,2,21.02,10.51
01/03/2019,54,3144805,180,3,32.16,10.72
01/03/2019,54,3144805,194,3,15.66,5.22
01/03/2019,54,3144805,210,13,245.7,18.9
01/03/2019,54,3144805,214,1,11.85,11.85
01/03/2019,54,3144805,214,2,19.04,9.52
01/03/2019,53,3144805,227,1,22.92,22.92
01/03/2019,54,3144805,227,5,40.5,8.1
01/03/2019,54,3144805,254,1,47,47.
01/03/2019,54,3144805,262,2,52.44,26.22
01/03/2019,54,3144805,270,5,39.95,7.99
01/03/2019,54,3144805,270,14,65.38,4.67
01/03/2019,54,3144805,270,1226,2574.6,2.1
01/03/2019,54,3144805,278,4,147.68,36.92
01/03/2019,54,3144805,279,2,29.58,14.79
01/03/2019,54,3144805,279,14,88.2,6.3
01/03/2019,54,3144805,279,33,333.3,10.1
01/03/2019,54,3144805,279,370,1147,3.1
01/03/2019,54,3144805,311,2,74.84,37.42
01/03/2019,54,3144805,311,12,214.44,17.87
01/03/2019,54,3144805,327,10,43.3,4.33
01/03/2019,54,3144805,339,6,535.92,89.32
01/03/2019,54,3144805,348,1,10,10.
01/03/2019,54,3144805,377,1,5.56,5.56
01/03/2019,54,3144805,420,40,216,5.4
01/03/2019,54,3144805,438,38,205.2,5.4
01/03/2019,54,3144805,456,5,16.5,3.3
01/03/2019,54,3144805,460,3,9.3,3.1
01/03/2019,54,3144805,460,319,669.9,2.1
01/03/2019,54,3144805,461,2,6.2,3.1
01/03/2019,54,3144805,462,1,8.77,8.77
01/03/2019,54,3144805,462,26,231.4,8.9
01/03/2019,54,3144805,463,1,10.72,10.72
01/03/2019,54,3144805,463,1,19.29,19.29
01/03/2019,54,3144805,464,25,232.5,9.3
01/03/2019,54,3144805,468,1,22.63,22.63
01/03/2019,54,3144805,476,1,10.72,10.72
01/03/2019,54,3144805,483,1,24.16,24.16
01/03/2019,54,3144805,495,18,201.42,11.19
01/03/2019,54,3144805,499,3,46.44,15.48
01/03/2019,54,3144805,500,27,210.6,7.8
01/03/2019,54,3144805,501,26,202.8,7.8
01/03/2019,54,3144805,514,2,106.16,53.08
01/03/2019,54,3144805,515,2,81.36,40.68
01/03/2019,53,3144805,516,1,20.55,20.55
01/03/2019,54,3144805,516,2,21.44,10.72
01/03/2019,53,3144805,517,1,27.77,27.77
01/03/2019,54,3144805,517,2,21.44,10.72
01/03/2019,54,3144805,529,12,148.8,12.4
01/03/2019,54,3144805,531,1,54.57,54.57
01/03/2019,54,3144805,531,43,2463.9,57.3
01/03/2019,53,3144805,533,1,79.53,79.53
01/03/2019,54,3144805,533,3,238.59,79.53
01/03/2019,54,3144805,544,2,9.34,4.67
01/03/2019,54,3144805,544,62,316.2,5.1
01/03/2019,54,3144805,550,1,7.75,7.75
01/03/2019,54,3144805,551,6,26.58,4.43
01/03/2019,54,3144805,570,1,14.3,14.3
01/03/2019,54,3144805,606,21,204.96,9.76
01/03/2019,54,3144805,608,12,36,3.
01/03/2019,54,3144805,611,1,4.99,4.99
01/03/2019,54,3144805,631,1,11.84,11.84
01/03/2019,54,3144805,631,2,12.52,6.26
01/03/2019,54,3144805,631,4,22.88,5.72
01/03/2019,54,3144805,631,102,729.3,7.15
01/03/2019,54,3144805,633,1,14.28,14.28
01/03/2019,54,3144805,633,2,14.86,7.43
01/03/2019,54,3144805,633,4,25.72,6.43
01/03/2019,54,3144805,633,102,877.2,8.6
